reference_area,measure,sex,age,education_level,domain,ref_area,measure_1,unit_measure,unit_of_measure,age_1,sex_1,education_lev,domain_1,year,year_1,value,observation_value,obs_status,observation_status,unit_mult,unit_multiplier,decimals,decimals_1,base_per,base_period
Estonia,4_4_DEP,_T,_T,Secondary education,HSL_4,EST,Satisfaction with time use score less than 5,PT_POP_Y_GE16_SUB,Percentage of population aged 16 years or over in the same subgroup,Total,Total,ISCED11_2_3,Work-life balance,2022,,10.34404623,,A,Normal value,0,Units,2,Two,,
Estonia,4_4_DEP,_T,_T,Tertiary education,HSL_4,EST,Satisfaction with time use score less than 5,PT_POP_Y_GE16_SUB,Percentage of population aged 16 years or over in the same subgroup,Total,Total,ISCED11_5T8,Work-life balance,2022,,11.20589901,,A,Normal value,0,Units,2,Two,,
Estonia,4_4_DEP,_T,_T,Total,HSL_4,EST,Satisfaction with time use score less than 5,PT_POP_Y_GE16,Percentage of population aged 16 years or over,Total,Total,_T,Work-life balance,2022,,10.49696874,,A,Normal value,0,Units,2,Two,,
Estonia,4_4_VER,_T,_T,Total,HSL_4,EST,Top satisfaction with time use quintile,FCTR_Q1_SCR_TIME_USE,Factor of lowest time use scores quintile,Total,Total,_T,Work-life balance,2022,,2.530040916,,A,Normal value,0,Units,2,Two,,
Estonia,5_1,F,_T,Total,HSL_5,EST,Life expectancy at birth,Y,Years,Total,Female,_T,Health,2023,,83.1,,A,Normal value,0,Units,2,Two,,
Estonia,5_1,M,_T,Total,HSL_5,EST,Life expectancy at birth,Y,Years,Total,Male,_T,Health,2023,,74.1,,A,Normal value,0,Units,2,Two,,
Estonia,5_1,_T,_T,Total,HSL_5,EST,Life expectancy at birth,Y,Years,Total,Total,_T,Health,2023,,78.8,,A,Normal value,0,Units,2,Two,,
Estonia,5_2,F,_T,Total,HSL_5,EST,Perceived health as positive,PT_POP_Y_GE16_SUB,Percentage of population aged 16 years or over in the same subgroup,Total,Female,_T,Health,2023,,54.4,,A,Normal value,0,Units,2,Two,,
Estonia,5_2,M,_T,Total,HSL_5,EST,Perceived health as positive,PT_POP_Y_GE16_SUB,Percentage of population aged 16 years or over in the same subgroup,Total,Male,_T,Health,2023,,58.3,,A,Normal value,0,Units,2,Two,,
Estonia,5_2,_T,MID,Total,HSL_5,EST,Perceived health as positive,PT_POP_Y_GE16_SUB,Percentage of population aged 16 years or over in the same subgroup,Middle-aged,Total,_T,Health,2023,,50.2,,A,Normal value,0,Units,2,Two,,
Estonia,5_2,_T,OLD,Total,HSL_5,EST,Perceived health as positive,PT_POP_Y_GE16_SUB,Percentage of population aged 16 years or over in the same subgroup,Old,Total,_T,Health,2023,,22.9,,A,Normal value,0,Units,2,Two,,
Estonia,5_2,_T,YOUNG,Total,HSL_5,EST,Perceived health as positive,PT_POP_Y_GE16_SUB,Percentage of population aged 16 years or over in the same subgroup,Young,Total,_T,Health,2023,,86.1,,A,Normal value,0,Units,2,Two,,
Estonia,5_2,_T,_T,Primary education,HSL_5,EST,Perceived health as positive,PT_POP_Y_GE16_SUB,Percentage of population aged 16 years or over in the same subgroup,Total,Total,ISCED11_1,Health,2023,,48.6,,A,Normal value,0,Units,2,Two,,
Estonia,5_2,_T,_T,Secondary education,HSL_5,EST,Perceived health as positive,PT_POP_Y_GE16_SUB,Percentage of population aged 16 years or over in the same subgroup,Total,Total,ISCED11_2_3,Health,2023,,52.8,,A,Normal value,0,Units,2,Two,,
Estonia,5_2,_T,_T,Tertiary education,HSL_5,EST,Perceived health as positive,PT_POP_Y_GE16_SUB,Percentage of population aged 16 years or over in the same subgroup,Total,Total,ISCED11_5T8,Health,2023,,67.0,,A,Normal value,0,Units,2,Two,,
Estonia,5_2,_T,_T,Total,HSL_5,EST,Perceived health as positive,PT_POP_Y_GE16,Percentage of population aged 16 years or over,Total,Total,_T,Health,2023,,56.2,,A,Normal value,0,Units,2,Two,,
Estonia,5_2_DEP,F,_T,Total,HSL_5,EST,Perceived health as negative,PT_POP_Y_GE16_SUB,Percentage of population aged 16 years or over in the same subgroup,Total,Female,_T,Health,2023,,15.1,,A,Normal value,0,Units,2,Two,,
Estonia,5_2_DEP,M,_T,Total,HSL_5,EST,Perceived health as negative,PT_POP_Y_GE16_SUB,Percentage of population aged 16 years or over in the same subgroup,Total,Male,_T,Health,2023,,11.4,,A,Normal value,0,Units,2,Two,,
Estonia,5_2_DEP,_T,_T,Total,HSL_5,EST,Perceived health as negative,PT_POP_Y_GE16,Percentage of population aged 16 years or over,Total,Total,_T,Health,2023,,13.4,,A,Normal value,0,Units,2,Two,,
Estonia,5_3,F,_T,Total,HSL_5,EST,"Deaths from suicide, alcohol, drugs",DT_10P5HB,Deaths per 100 000 inhabitants,Total,Female,_T,Health,2022,,18.19865453,,A,Normal value,0,Units,2,Two,,
Estonia,5_3,M,_T,Total,HSL_5,EST,"Deaths from suicide, alcohol, drugs",DT_10P5HB,Deaths per 100 000 inhabitants,Total,Male,_T,Health,2022,,69.1764859,,A,Normal value,0,Units,2,Two,,
Estonia,5_3,_T,_T,Total,HSL_5,EST,"Deaths from suicide, alcohol, drugs",DT_10P5HB,Deaths per 100 000 inhabitants,Total,Total,_T,Health,2022,,42.31585746,,A,Normal value,0,Units,2,Two,,
Estonia,5_4,F,_T,Total,HSL_5,EST,Self-reported depression,PT_POP_Y_GE15_SUB,Percentage of population aged 15 years or over in the same subgroup,Total,Female,_T,Health,2019,,10.1,,A,Normal value,0,Units,2,Two,,
Estonia,5_4,M,_T,Total,HSL_5,EST,Self-reported depression,PT_POP_Y_GE15_SUB,Percentage of population aged 15 years or over in the same subgroup,Total,Male,_T,Health,2019,,5.9,,A,Normal value,0,Units,2,Two,,
Estonia,5_4,_T,MID,Total,HSL_5,EST,Self-reported depression,PT_POP_Y_GE15_SUB,Percentage of population aged 15 years or over in the same subgroup,Middle-aged,Total,_T,Health,2019,,6.9,,A,Normal value,0,Units,2,Two,,
Estonia,5_4,_T,OLD,Total,HSL_5,EST,Self-reported depression,PT_POP_Y_GE15_SUB,Percentage of population aged 15 years or over in the same subgroup,Old,Total,_T,Health,2019,,12.3,,A,Normal value,0,Units,2,Two,,
Estonia,5_4,_T,YOUNG,Total,HSL_5,EST,Self-reported depression,PT_POP_Y_GE15_SUB,Percentage of population aged 15 years or over in the same subgroup,Young,Total,_T,Health,2019,,6.6,,A,Normal value,0,Units,2,Two,,
Estonia,5_4,_T,_T,Primary education,HSL_5,EST,Self-reported depression,PT_POP_Y_GE15_SUB,Percentage of population aged 15 years or over in the same subgroup,Total,Total,ISCED11_1,Health,2019,,11.4,,A,Normal value,0,Units,2,Two,,
Estonia,5_4,_T,_T,Secondary education,HSL_5,EST,Self-reported depression,PT_POP_Y_GE15_SUB,Percentage of population aged 15 years or over in the same subgroup,Total,Total,ISCED11_2_3,Health,2019,,8.3,,A,Normal value,0,Units,2,Two,,
Estonia,5_4,_T,_T,Tertiary education,HSL_5,EST,Self-reported depression,PT_POP_Y_GE15_SUB,Percentage of population aged 15 years or over in the same subgroup,Total,Total,ISCED11_5T8,Health,2019,,6.1,,A,Normal value,0,Units,2,Two,,
Estonia,5_4,_T,_T,Total,HSL_5,EST,Self-reported depression,PT_POP_Y_GE15,Percentage of population aged 15 years or over,Total,Total,_T,Health,2019,,8.2,,A,Normal value,0,Units,2,Two,,
Estonia,6_1,F,_T,Total,HSL_6,EST,Student reading skills,PO,Points,Total,Female,_T,Knowledge and skills,2022,,524.78,,A,Normal value,0,Units,2,Two,,
Estonia,6_1,M,_T,Total,HSL_6,EST,Student reading skills,PO,Points,Total,Male,_T,Knowledge and skills,2022,,498.1,,A,Normal value,0,Units,2,Two,,
Estonia,6_1,_T,_T,Primary education,HSL_6,EST,Student reading skills,PO,Points,Total,Total,ISCED11_1,Knowledge and skills,2018,,484.0966187,,A,Normal value,0,Units,2,Two,,
Estonia,6_1,_T,_T,Secondary education,HSL_6,EST,Student reading skills,PO,Points,Total,Total,ISCED11_2_3,Knowledge and skills,2018,,514.2431641,,A,Normal value,0,Units,2,Two,,
Estonia,6_1,_T,_T,Tertiary education,HSL_6,EST,Student reading skills,PO,Points,Total,Total,ISCED11_5T8,Knowledge and skills,2018,,530.2072144,,A,Normal value,0,Units,2,Two,,
Estonia,6_1,_T,_T,Total,HSL_6,EST,Student reading skills,PO,Points,Total,Total,_T,Knowledge and skills,2022,,511.03,,A,Normal value,0,Units,2,Two,,
Estonia,6_1_DEP,_T,_T,Total,HSL_6,EST,"Students with low skills in reading, mathematics and science",PT_ST,Percentage of students,Total,Total,_T,Knowledge and skills,2022,,5.203185447,,A,Normal value,0,Units,2,Two,,
Estonia,6_1_VER,_T,_T,Total,HSL_6,EST,Top reading scores decile,FCTR_D1_SCR,Factor of lowest scores decile,Total,Total,_T,Knowledge and skills,2022,,1.619354205,,A,Normal value,0,Units,2,Two,,
Estonia,6_2,F,_T,Total,HSL_6,EST,Student mathematics skills,PO,Points,Total,Female,_T,Knowledge and skills,2022,,506.69,,A,Normal value,0,Units,2,Two,,
Estonia,6_2,M,_T,Total,HSL_6,EST,Student mathematics skills,PO,Points,Total,Male,_T,Knowledge and skills,2022,,513.01,,A,Normal value,0,Units,2,Two,,
Estonia,6_2,_T,_T,Primary education,HSL_6,EST,Student mathematics skills,PO,Points,Total,Total,ISCED11_1,Knowledge and skills,2015,,473.86417,,A,Normal value,0,Units,2,Two,,
Estonia,6_2,_T,_T,Secondary education,HSL_6,EST,Student mathematics skills,PO,Points,Total,Total,ISCED11_2_3,Knowledge and skills,2015,,504.18666,,A,Normal value,0,Units,2,Two,,
Estonia,6_2,_T,_T,Tertiary education,HSL_6,EST,Student mathematics skills,PO,Points,Total,Total,ISCED11_5T8,Knowledge and skills,2015,,529.3321,,A,Normal value,0,Units,2,Two,,
Estonia,6_2,_T,_T,Total,HSL_6,EST,Student mathematics skills,PO,Points,Total,Total,_T,Knowledge and skills,2022,,509.95,,A,Normal value,0,Units,2,Two,,
Estonia,6_2_DEP,_T,_T,Total,HSL_6,EST,"Students with low skills in reading, mathematics and science",PT_ST,Percentage of students,Total,Total,_T,Knowledge and skills,2022,,5.203185447,,A,Normal value,0,Units,2,Two,,
Estonia,6_2_VER,_T,_T,Total,HSL_6,EST,Top mathematics scores decile,FCTR_D1_SCR,Factor of lowest scores decile,Total,Total,_T,Knowledge and skills,2022,,1.545945353,,A,Normal value,0,Units,2,Two,,
Estonia,6_3,F,_T,Total,HSL_6,EST,Student science skills,PO,Points,Total,Female,_T,Knowledge and skills,2022,,527.67,,A,Normal value,0,Units,2,Two,,
Estonia,6_3,M,_T,Total,HSL_6,EST,Student science skills,PO,Points,Total,Male,_T,Knowledge and skills,2022,,524.06,,A,Normal value,0,Units,2,Two,,
Estonia,6_3,_T,_T,Primary education,HSL_6,EST,Student science skills,PO,Points,Total,Total,ISCED11_1,Knowledge and skills,2015,,463.32065,,A,Normal value,0,Units,2,Two,,
Estonia,6_3,_T,_T,Secondary education,HSL_6,EST,Student science skills,PO,Points,Total,Total,ISCED11_2_3,Knowledge and skills,2015,,520.66051,,A,Normal value,0,Units,2,Two,,
Estonia,6_3,_T,_T,Tertiary education,HSL_6,EST,Student science skills,PO,Points,Total,Total,ISCED11_5T8,Knowledge and skills,2015,,543.08516,,A,Normal value,0,Units,2,Two,,
Estonia,6_3,_T,_T,Total,HSL_6,EST,Student science skills,PO,Points,Total,Total,_T,Knowledge and skills,2022,,525.81,,A,Normal value,0,Units,2,Two,,
Estonia,6_3_DEP,_T,_T,Total,HSL_6,EST,"Students with low skills in reading, mathematics and science",PT_ST,Percentage of students,Total,Total,_T,Knowledge and skills,2022,,5.203185447,,A,Normal value,0,Units,2,Two,,
Estonia,6_3_VER,_T,_T,Total,HSL_6,EST,Top science scores decile,FCTR_D1_SCR,Factor of lowest scores decile,Total,Total,_T,Knowledge and skills,2022,,1.56638962,,A,Normal value,0,Units,2,Two,,
Estonia,6_4,F,_T,Total,HSL_6,EST,Adult numeracy skills,PO,Points,Total,Female,_T,Knowledge and skills,2023,,278.0609454,,A,Normal value,0,Units,2,Two,,
Estonia,6_4,M,_T,Total,HSL_6,EST,Adult numeracy skills,PO,Points,Total,Male,_T,Knowledge and skills,2023,,286.7519275,,A,Normal value,0,Units,2,Two,,
Estonia,6_4,_T,MID,Total,HSL_6,EST,Adult numeracy skills,PO,Points,Middle-aged,Total,_T,Knowledge and skills,2012,,279.42511,,A,Normal value,0,Units,2,Two,,
Estonia,6_4,_T,OLD,Total,HSL_6,EST,Adult numeracy skills,PO,Points,Old,Total,_T,Knowledge and skills,2012,,264.65219,,A,Normal value,0,Units,2,Two,,
Estonia,6_4,_T,YOUNG,Total,HSL_6,EST,Adult numeracy skills,PO,Points,Young,Total,_T,Knowledge and skills,2012,,278.53982,,A,Normal value,0,Units,2,Two,,
Estonia,6_4,_T,_T,Primary education,HSL_6,EST,Adult numeracy skills,PO,Points,Total,Total,ISCED11_1,Knowledge and skills,2023,,235.6707949,,A,Normal value,0,Units,2,Two,,
Estonia,6_4,_T,_T,Secondary education,HSL_6,EST,Adult numeracy skills,PO,Points,Total,Total,ISCED11_2_3,Knowledge and skills,2023,,268.3858931,,A,Normal value,0,Units,2,Two,,
Estonia,6_4,_T,_T,Tertiary education,HSL_6,EST,Adult numeracy skills,PO,Points,Total,Total,ISCED11_5T8,Knowledge and skills,2023,,300.4360056,,A,Normal value,0,Units,2,Two,,
Estonia,6_4,_T,_T,Total,HSL_6,EST,Adult numeracy skills,PO,Points,Total,Total,_T,Knowledge and skills,2023,,282.3770667,,A,Normal value,0,Units,2,Two,,
Estonia,6_4_DEP,_T,_T,Total,HSL_6,EST,Adults with low numeracy skills,PT_ST,Percentage of students,Total,Total,_T,Knowledge and skills,2023,,13.30146083,,A,Normal value,0,Units,2,Two,,
Estonia,6_4_VER,_T,_T,Total,HSL_6,EST,Top adult numeracy scores decile,FCTR_D1_SCR,Factor of lowest scores decile,Total,Total,_T,Knowledge and skills,2012,,1.530274749,,A,Normal value,0,Units,2,Two,,
Estonia,6_5,F,_T,Total,HSL_6,EST,Adult literacy skills,PO,Points,Total,Female,_T,Knowledge and skills,2023,,281.6972592,,A,Normal value,0,Units,2,Two,,
Estonia,6_5,M,_T,Total,HSL_6,EST,Adult literacy skills,PO,Points,Total,Male,_T,Knowledge and skills,2023,,271.8389698,,A,Normal value,0,Units,2,Two,,
Estonia,6_5,_T,MID,Total,HSL_6,EST,Adult literacy skills,PO,Points,Middle-aged,Total,_T,Knowledge and skills,2012,,281.88586,,A,Normal value,0,Units,2,Two,,
Estonia,6_5,_T,OLD,Total,HSL_6,EST,Adult literacy skills,PO,Points,Old,Total,_T,Knowledge and skills,2012,,265.17266,,A,Normal value,0,Units,2,Two,,
Estonia,6_5,_T,YOUNG,Total,HSL_6,EST,Adult literacy skills,PO,Points,Young,Total,_T,Knowledge and skills,2012,,287.06948,,A,Normal value,0,Units,2,Two,,
Estonia,6_5,_T,_T,Primary education,HSL_6,EST,Adult literacy skills,PO,Points,Total,Total,ISCED11_1,Knowledge and skills,2023,,230.7636729,,A,Normal value,0,Units,2,Two,,
Estonia,6_5,_T,_T,Secondary education,HSL_6,EST,Adult literacy skills,PO,Points,Total,Total,ISCED11_2_3,Knowledge and skills,2023,,258.4650265,,A,Normal value,0,Units,2,Two,,
Estonia,6_5,_T,_T,Tertiary education,HSL_6,EST,Adult literacy skills,PO,Points,Total,Total,ISCED11_5T8,Knowledge and skills,2023,,295.3036397,,A,Normal value,0,Units,2,Two,,
Estonia,6_5,_T,_T,Total,HSL_6,EST,Adult literacy skills,PO,Points,Total,Total,_T,Knowledge and skills,2023,,276.8014289,,A,Normal value,0,Units,2,Two,,
Estonia,6_5_DEP,_T,_T,Total,HSL_6,EST,Adults with low literacy skills,PT_ST,Percentage of students,Total,Total,_T,Knowledge and skills,2012,,3.921254,,A,Normal value,0,Units,2,Two,,
Estonia,6_5_VER,_T,_T,Total,HSL_6,EST,Top adult literacy scores decile,FCTR_D1_SCR,Factor of lowest scores decile,Total,Total,_T,Knowledge and skills,2012,,1.513412237,,A,Normal value,0,Units,2,Two,,
Estonia,7_1,F,_T,Total,HSL_7,EST,Social support,PT_POP_Y_GE15_SUB,Percentage of population aged 15 years or over in the same subgroup,Total,Female,_T,Social connections,2024,,92.88066162,,A,Normal value,0,Units,2,Two,,
Estonia,7_1,M,_T,Total,HSL_7,EST,Social support,PT_POP_Y_GE15_SUB,Percentage of population aged 15 years or over in the same subgroup,Total,Male,_T,Social connections,2024,,93.99405716,,D,Definition differs,0,Units,2,Two,,
Estonia,7_1,_T,MID,Total,HSL_7,EST,Social support,PT_POP_Y_GE15_SUB,Percentage of population aged 15 years or over in the same subgroup,Middle-aged,Total,_T,Social connections,2024,,93.88200396,,A,Normal value,0,Units,2,Two,,
Estonia,7_1,_T,OLD,Total,HSL_7,EST,Social support,PT_POP_Y_GE15_SUB,Percentage of population aged 15 years or over in the same subgroup,Old,Total,_T,Social connections,2024,,91.52793619,,A,Normal value,0,Units,2,Two,,
Estonia,7_1,_T,YOUNG,Total,HSL_7,EST,Social support,PT_POP_Y_GE15_SUB,Percentage of population aged 15 years or over in the same subgroup,Young,Total,_T,Social connections,2024,,95.43713186,,A,Normal value,0,Units,2,Two,,
Estonia,7_1,_T,_T,Primary education,HSL_7,EST,Social support,PT_POP_Y_GE15_SUB,Percentage of population aged 15 years or over in the same subgroup,Total,Total,ISCED11_1,Social connections,2023,,92.87391706,,D,Definition differs,0,Units,2,Two,,
Estonia,7_1,_T,_T,Secondary education,HSL_7,EST,Social support,PT_POP_Y_GE15_SUB,Percentage of population aged 15 years or over in the same subgroup,Total,Total,ISCED11_2_3,Social connections,2024,,92.62111884,,A,Normal value,0,Units,2,Two,,
Estonia,7_1,_T,_T,Tertiary education,HSL_7,EST,Social support,PT_POP_Y_GE15_SUB,Percentage of population aged 15 years or over in the same subgroup,Total,Total,ISCED11_5T8,Social connections,2024,,95.60782648,,A,Normal value,0,Units,2,Two,,
Estonia,7_1,_T,_T,Total,HSL_7,EST,Social support,PT_POP_Y_GE15,Percentage of population aged 15 years or over,Total,Total,_T,Social connections,2024,,93.3480596,,A,Normal value,0,Units,2,Two,,
Estonia,7_1_DEP,F,_T,Total,HSL_7,EST,Lack of social support,PT_POP_Y_GE15_SUB,Percentage of population aged 15 years or over in the same subgroup,Total,Female,_T,Social connections,2024,,6.631695881,,A,Normal value,0,Units,2,Two,,
Estonia,7_1_DEP,M,_T,Total,HSL_7,EST,Lack of social support,PT_POP_Y_GE15_SUB,Percentage of population aged 15 years or over in the same subgroup,Total,Male,_T,Social connections,2024,,5.310870375,,D,Definition differs,0,Units,2,Two,,
Estonia,7_1_DEP,_T,MID,Total,HSL_7,EST,Lack of social support,PT_POP_Y_GE15_SUB,Percentage of population aged 15 years or over in the same subgroup,Middle-aged,Total,_T,Social connections,2024,,5.185199295,,A,Normal value,0,Units,2,Two,,
Estonia,7_1_DEP,_T,OLD,Total,HSL_7,EST,Lack of social support,PT_POP_Y_GE15_SUB,Percentage of population aged 15 years or over in the same subgroup,Old,Total,_T,Social connections,2024,,6.987471513,,A,Normal value,0,Units,2,Two,,
Estonia,7_1_DEP,_T,YOUNG,Total,HSL_7,EST,Lack of social support,PT_POP_Y_GE15_SUB,Percentage of population aged 15 years or over in the same subgroup,Young,Total,_T,Social connections,2024,,3.784697037,,A,Normal value,0,Units,2,Two,,
Estonia,7_1_DEP,_T,_T,Primary education,HSL_7,EST,Lack of social support,PT_POP_Y_GE15_SUB,Percentage of population aged 15 years or over in the same subgroup,Total,Total,ISCED11_1,Social connections,2023,,7.126082941,,D,Definition differs,0,Units,2,Two,,
Estonia,7_1_DEP,_T,_T,Secondary education,HSL_7,EST,Lack of social support,PT_POP_Y_GE15_SUB,Percentage of population aged 15 years or over in the same subgroup,Total,Total,ISCED11_2_3,Social connections,2024,,6.380963892,,A,Normal value,0,Units,2,Two,,
Estonia,7_1_DEP,_T,_T,Tertiary education,HSL_7,EST,Lack of social support,PT_POP_Y_GE15_SUB,Percentage of population aged 15 years or over in the same subgroup,Total,Total,ISCED11_5T8,Social connections,2024,,3.592801342,,A,Normal value,0,Units,2,Two,,
Estonia,7_1_DEP,_T,_T,Total,HSL_7,EST,Lack of social support,PT_POP_Y_GE15,Percentage of population aged 15 years or over,Total,Total,_T,Social connections,2024,,6.058695475,,A,Normal value,0,Units,2,Two,,
Estonia,7_2,F,_T,Total,HSL_7,EST,Time spent in social interactions,H_WK,Hours per week,Total,Female,_T,Social connections,2009,,4.2,,A,Normal value,0,Units,2,Two,,
Estonia,7_2,M,_T,Total,HSL_7,EST,Time spent in social interactions,H_WK,Hours per week,Total,Male,_T,Social connections,2009,,3.966666667,,A,Normal value,0,Units,2,Two,,
Estonia,7_2,_T,MID,Total,HSL_7,EST,Time spent in social interactions,H_WK,Hours per week,Middle-aged,Total,_T,Social connections,2009,,4.407516635,,A,Normal value,0,Units,2,Two,,
Estonia,7_2,_T,OLD,Total,HSL_7,EST,Time spent in social interactions,H_WK,Hours per week,Old,Total,_T,Social connections,2009,,3.743851004,,A,Normal value,0,Units,2,Two,,
Estonia,7_2,_T,YOUNG,Total,HSL_7,EST,Time spent in social interactions,H_WK,Hours per week,Young,Total,_T,Social connections,2009,,6.341263087,,A,Normal value,0,Units,2,Two,,
Estonia,7_2,_T,_T,Total,HSL_7,EST,Time spent in social interactions,H_WK,Hours per week,Total,Total,_T,Social connections,2009,,4.2,,A,Normal value,0,Units,2,Two,,
